type,par_rank,tier,female,k_rank
2.0,0.5796505610148112,6,0.53829324,0.57797968
1.0,0.3017395208793807,9,0.52191234,0.42907979999999996
1.0,0.3971594258606863,9,0.56690645,0.47583267
2.0,0.7121621628964009,6,0.59835583,0.66607547
1.0,0.4967312569939267,9,0.51034683,0.50945991
2.0,0.6367098742130539,6,0.54136127,0.6613934
2.0,0.7556677858034769,6,0.49582636,0.52557248
2.0,0.6608265818232195,6,0.38862306,0.73329681
2.0,0.6155493458112081,8,0.70605189,0.85700816
3.0,0.4700984465224402,11,0.62244898,0.47871688
2.0,0.5647553940120723,6,0.49209931,0.60249072
2.0,0.7368402338957418,2,0.61196738,0.65982276
1.0,0.6534482953211188,9,0.46974039,0.53718197
1.0,0.5793971423942835,7,0.51564175,0.52062911
3.0,0.6071473956108093,11,0.13953489,0.53128064
2.0,0.6789851983388265,6,0.75362319,0.59359032
1.0,0.6202615273080647,5,0.18306637,0.77693838
2.0,0.6020435902473421,6,0.61105722,0.56865132
1.0,0.5998082177053491,9,0.4877035,0.55233198
1.0,0.6141098208493427,9,0.46574396,0.54166102
2.0,0.6236632227897644,6,0.55526316,0.61836237
2.0,0.6698598904701071,6,0.68545657,0.65758282
2.0,0.6129136482874552,9,0.74269009,0.54687911
1.0,0.5574662010793741,5,0.59826589,0.58146697
2.0,0.5501994887987772,8,0.53457445,0.50132924
2.0,0.6264440920110946,6,0.71381032,0.60400617
2.0,0.6591675795808905,6,0.47530866,0.66735601
3.0,0.4245243035382859,12,0.94475758,0.34047383
1.0,0.5044810093392087,9,0.60000002,0.51282787
2.0,0.7358802349336686,6,0.56272399,0.72002411
2.0,0.7713219145031063,4,0.56335974,0.73605627
2.0,0.5691783831525429,6,0.49070099,0.55378902
1.0,0.5903421086830049,5,0.53589088,0.5673905
1.0,0.5320983529090881,9,0.45702592,0.5589034
1.0,0.383166752034618,9,0.66129035,0.42897597
2.0,0.6104347705841064,6,0.99710143,0.57828879
2.0,0.7189858569575183,8,0.59152216,0.5445739
2.0,0.6562289396921793,8,0.5090909,0.50293195
2.0,0.6253072879972501,6,0.73212671,0.57498765
2.0,0.6404523625665781,6,0.74557823,0.64025611
2.0,0.6238527729433153,6,0.54992199,0.60782284
2.0,0.6733807277244827,6,0.76302081,0.63888532
2.0,0.6020156572324149,6,0.731677,0.61649495
1.0,0.5830601993645772,9,0.45069307,0.52420372
1.0,0.6779627987248374,7,0.62433153,0.54359609
1.0,0.6143872060678017,5,0.60761344,0.58111972
2.0,0.7703494550320354,1,0.4281022,0.8121534
1.0,0.7178315881463567,5,0.1295972,0.81431878
1.0,0.5808212675558393,9,0.49735957,0.52765644
2.0,0.6460287053945842,6,0.56162244,0.52699727
1.0,0.4066671770630461,9,0.61515152,0.42065230000000003
1.0,0.4284639495593504,9,0.53264093,0.45555869
1.0,0.5415820101496122,5,0.50432277,0.60751384
2.0,0.7105357261983901,6,0.55265611,0.68718112
1.0,0.4315769027859445,9,0.57936507,0.4386045
1.0,0.6764377282590283,9,0.51915503,0.54929292
2.0,0.6155210675485908,6,0.59718668,0.63655567
1.0,0.4727138385116975,9,0.60720962,0.50938934
2.0,0.5752228785411387,6,0.51708764,0.62428099
3.0,0.6938981612523397,10,0.15918367,0.5149737
2.0,0.5324041514020217,6,0.39473686,0.60041589
1.0,0.5680564272068122,5,0.54883718,0.57699168
2.0,0.5679009787120153,6,0.67467248,0.5781818
3.0,0.3410873313744862,11,0.95360827,0.43447903
1.0,0.4615166984694298,9,0.5,0.44117504
1.0,0.43335120143899897,9,0.53629333,0.47998965
1.0,0.6076899170875549,9,0.47264367,0.54606688
2.0,0.6459171633085345,6,0.60275543,0.64640081
2.0,0.4694220095117327,6,0.65295774,0.52371925
2.0,0.6470162279900441,6,0.61545581,0.61573333
2.0,0.7094917406918678,6,0.9963603000000001,0.55169648
1.0,0.4042932291825612,9,0.61613691,0.49053225
2.0,0.7346109498130462,6,0.52653342,0.70614052
2.0,0.7073492805163065,6,0.62425148,0.63696247
2.0,0.5447802056100898,6,0.34829593,0.59622675
3.0,0.3945737878481548,11,0.88622755,0.36898872
1.0,0.5686873755743463,9,0.55009454,0.52348143
1.0,0.5640696661003767,9,0.54002041,0.51935458
1.0,0.6347410855596697,5,0.54249519,0.57065833
1.0,0.3855516714425288,7,0.54674441,0.53077888
3.0,0.4432701942361431,10,0.58106995,0.47108713
1.0,0.757368796440812,5,0.54776019,0.67825121
1.0,0.7469977763679008,5,0.54694319,0.68983477
1.0,0.6906177772259013,5,0.26668745,0.74532765
1.0,0.4785092169117911,9,0.53140438,0.51559907
1.0,0.3832761153683696,9,0.61619717,0.44415069
1.0,0.5492572791978283,9,0.55069709,0.53653675
2.0,0.6241709503634223,6,0.51862067,0.55043
1.0,0.5081574344448633,7,0.44497895,0.53182149
1.0,0.6442376118837077,5,0.54033566,0.58243614
2.0,0.8459103244586877,2,0.52345955,0.72319168
1.0,0.6079087573244139,9,0.51023018,0.55047482
1.0,0.6047048972050348,9,0.52666664,0.51378268
1.0,0.5889440051051564,9,0.49309444,0.56666619
1.0,0.4921752083384257,7,0.5260191,0.56978673
2.0,0.5786148111025492,6,0.56632656,0.673033
1.0,0.5038110898611418,9,0.56207454,0.48201227
3.0,0.3519242505232493,11,0.81434602,0.37417448
1.0,0.5656998435174576,5,0.54101008,0.5903976
3.0,0.3747771382331848,12,0.88636363,0.37260541
3.0,0.3986927767594655,12,0.88461536,0.42703533
1.0,0.4749460420253114,9,0.48602486,0.54228097
3.0,0.3692871819311711,11,0.80213904,0.43383491
1.0,0.6711859202448281,5,0.58246797,0.63800585
2.0,0.6544525240838286,6,0.59514171,0.58506191
2.0,0.6851761605688382,6,0.5602625,0.66174918
2.0,0.6151991059814674,6,0.99130434,0.59870458
2.0,0.7066799408269797,6,0.54251009,0.6449548
1.0,0.5039262748301101,9,0.52407295,0.49593765
2.0,0.6492436773366365,8,0.51156813,0.53780156
2.0,0.6660603045978967,4,0.15533088,0.79528409
1.0,0.4692998456538277,9,0.57345712,0.48451421
3.0,0.5690632462501526,11,0.74333334,0.57770663
2.0,0.6711616940954899,8,0.42819148,0.53677082
3.0,0.5605506986248335,10,0.60022026,0.51712316
1.0,0.5919947286759258,5,0.51313466,0.58555144
1.0,0.5218761657375449,5,0.56368071,0.59268612
1.0,0.5629897425759514,9,0.52759433,0.49410611
2.0,0.6221357160404828,6,0.70505619,0.67221808
2.0,0.6685084843869494,6,0.55600983,0.63102537
1.0,0.329462339480718,9,0.59736228,0.44992512
1.0,0.4741823800544922,9,0.5439411999999999,0.50485563
1.0,0.6395016185188559,5,0.48311326,0.64645731
1.0,0.5353363553682963,5,0.83655912,0.54644555
1.0,0.2978440125783284,5,0.57484078,0.47415569
2.0,0.6285695962738572,6,0.60877192,0.55231118
3.0,0.4034037913714645,10,0.88224953,0.42785937
1.0,0.5303745740959233,5,0.55825245,0.55423683
1.0,0.6484761538957402,5,0.55649376,0.61871666
1.0,0.4110380311806997,9,0.5973742,0.49078673
2.0,0.5228860378265381,6,0.43737167,0.58041894
1.0,0.5484249666063161,5,0.56177926,0.56797928
2.0,0.6720950206120809,6,0.46774194,0.52184165
1.0,0.5129028099192801,9,0.63474828,0.46327698
1.0,0.5061311523119608,9,0.24444444,0.63080984
1.0,0.4851393788636819,9,0.59774435,0.49090534
1.0,0.4205246788434386,9,0.5807541,0.43879929
1.0,0.4906378445323635,9,0.47329155,0.51487356
2.0,0.6452232794356101,6,0.54510307,0.63021183
2.0,0.7066269696644663,6,0.55414015,0.67940158
3.0,0.2700532025237914,10,0.65457809,0.44433105
1.0,0.5778811663728072,9,0.48521844,0.5276894
1.0,0.6298224727312723,9,0.50937951,0.5381604999999999
1.0,0.532272873841553,5,0.61638319,0.53667259
1.0,0.4824912079437562,5,0.45624104,0.55892146
1.0,0.6351097046276865,5,0.45689070000000004,0.6152035
1.0,0.5419519820152003,5,0.38674581,0.64518762
1.0,0.5031629800796509,9,0.65420562,0.46518314
1.0,0.621281904815852,5,0.61524165,0.66246444
1.0,0.5404749808632728,9,0.5034609999999999,0.50122058
1.0,0.5593156804578042,9,0.47370806,0.56024104
1.0,0.4198686272665194,9,0.58917195,0.43175367
1.0,0.629157243033942,9,0.50228029,0.54185659
2.0,0.6062148315613808,8,0.46110591,0.49585
1.0,0.4800926092444033,9,0.47030497,0.46284673
1.0,0.5776138441525945,9,0.48441607,0.56138235
1.0,0.6279748647217537,9,0.50818777,0.56392062
2.0,0.6882121364275614,6,0.61180127,0.70033514
1.0,0.5116686820983887,5,0.55071062,0.54585981
2.0,0.6298550963401794,6,0.010027346999999999,0.62832618
2.0,0.5730778747575389,6,0.63405091,0.62581301
1.0,0.4391928605271215,9,0.56880736,0.51264739
1.0,0.5129835702160253,9,0.5641491999999999,0.50167221
1.0,0.2958318591117859,9,0.68085104,0.39342844
2.0,0.4927913844585419,6,0.71232879,0.60558575
2.0,0.7118418322756421,4,0.99670511,0.65873069
1.0,0.5706174921989441,9,0.5168159000000001,0.51274961
2.0,0.5436714999377728,6,0.58463544,0.52117133
2.0,0.5462338924407959,6,0.75547445,0.59317839
2.0,0.6088150832802057,6,0.984375,0.54857671
2.0,0.5988194545110067,6,0.71803278,0.65721065
2.0,0.6391672449197597,6,0.7053891999999999,0.65888673
2.0,0.734882652759552,6,0.53067994,0.69453406
1.0,0.5196532591345996,9,0.48977109999999996,0.52617526
2.0,0.4586108760319014,6,0.9880059999999999,0.63991994
2.0,0.6001541645143383,6,0.57751936,0.55028552
1.0,0.5567596949602144,9,0.51567709,0.50970834
1.0,0.3968681083191291,9,0.56445158,0.42251641
1.0,0.5574318743542414,9,0.53867406,0.48102477
2.0,0.819506918772673,4,0.57692307,0.72568232
2.0,0.603007042573558,8,0.55000001,0.49519008
1.0,0.6036033447230033,5,0.56134969,0.57827175
3.0,0.5855237444241842,10,0.18768328,0.44084749
1.0,0.5676139668660743,9,0.50915885,0.51444709
2.0,0.6405045431993633,6,0.50131696,0.6424678
1.0,0.5986673697151169,9,0.50443953,0.57730526
1.0,0.5744472150544351,9,0.55396259,0.53872311
1.0,0.4820667499165942,9,0.58540922,0.48540246
1.0,0.6187272850881543,9,0.43092105,0.55647051
1.0,0.531795498656808,9,0.46086320000000003,0.50516099
1.0,0.5967676242427713,9,0.44986194,0.56757319
3.0,0.3388554800997723,10,0.86813188,0.37283438
1.0,0.4279371296929331,9,0.59278351,0.45085675
3.0,0.5916235049565634,11,0.94427246,0.42663190000000006
1.0,0.5742657993362739,9,0.49860594,0.54934299
1.0,0.4788037423076025,9,0.49354959,0.52813822
2.0,0.6795547474689647,6,0.74024737,0.64987755
2.0,0.6658142093121399,6,0.54989815,0.67793012
2.0,0.6221448704510676,6,0.56799036,0.60366547
3.0,0.44863545894622797,11,0.012121212,0.52485609
2.0,0.6864774328481127,6,0.48811701,0.58224148
3.0,0.6422971685727438,10,0.32022473,0.5718922
3.0,0.5844093440362095,10,0.22100122,0.55857849
2.0,0.5510838389590609,8,0.15509762,0.59312689
1.0,0.4682235085092063,5,0.55976182,0.60714918
1.0,0.6148267068593105,5,0.19858542,0.76516527
1.0,0.4356246102939952,5,0.51759529,0.54117626
1.0,0.6349210623408511,3,0.24398625,0.68297505
1.0,0.4385039735596024,9,0.49290445,0.53130418
1.0,0.6018304228782654,9,0.12093023,0.64047992
1.0,0.4968725607985998,5,0.53544509,0.55261987
1.0,0.5532120791590988,9,0.44015661,0.51190287
2.0,0.6516207653315135,8,0.64910251,0.54046047
1.0,0.33284428809151,5,0.4450168,0.57542437
2.0,0.5827264026524382,6,0.374477,0.64980751
2.0,0.7358247163079775,2,0.59816337,0.68887949
2.0,0.5993401361315438,6,0.44494382,0.57783586
2.0,0.6673260331153871,6,0.61538464,0.64303201
1.0,0.5545115429715047,9,0.50863421,0.52261615
2.0,0.6583602368229567,6,0.58451176,0.65065002
1.0,0.5445373058319092,5,0.59549314,0.5837031
2.0,0.6734580397605896,6,0.37612614,0.68952233
1.0,0.5049986900791289,9,0.55291003,0.48419043
1.0,0.4350549525716339,5,0.60959834,0.56709939
1.0,0.41264026697492706,9,0.54527164,0.48290819
1.0,0.4739234172102166,5,0.51628309,0.57565939
1.0,0.4323359627071206,5,0.58376694,0.54075789
1.0,0.7221029273457477,5,0.41859102,0.68862855
2.0,0.5267604692517039,6,0.58504671,0.55390686
2.0,0.7127625806406045,6,0.59042329,0.66203243
1.0,0.5123101274172465,9,0.11151079,0.62407357
1.0,0.5063523241816409,9,0.59500444,0.47586277
1.0,0.4744879603385925,9,0.61583579,0.49347436
1.0,0.4907622788561317,9,0.63487917,0.49127716
1.0,0.5915103887147874,9,0.5362615,0.54092073
2.0,0.589677631855011,6,0.58531743,0.52555448
1.0,0.4911685784657796,9,0.58293837,0.50377464
1.0,0.5135942346410427,9,0.27823693,0.64559352
1.0,0.6231467876363197,5,0.437751,0.69388026
1.0,0.4358459811815074,9,0.5193662,0.48372704
1.0,0.3744180997212728,9,0.50847459,0.43744886
2.0,0.5861890912055969,8,0.54160124,0.53288758
1.0,0.5093232214330907,9,0.5215292,0.49225345
1.0,0.5113807447911223,9,0.45498085,0.55620229
2.0,0.6289408019344721,6,0.57589287,0.59190202
1.0,0.5734797230381009,7,0.48708206,0.51910168
1.0,0.5512590899175807,9,0.5119465,0.51054001
1.0,0.5745465646897043,9,0.50994897,0.52635151
1.0,0.5471648049412482,9,0.52690041,0.56028301
1.0,0.4491986632347107,9,0.57555181,0.50852758
1.0,0.4626589111173253,9,0.43514645,0.56539476
1.0,0.5213985939865948,9,0.5253309,0.55443299
1.0,0.4825485944747925,9,0.5129568,0.53319484
1.0,0.4938697699358254,9,0.50190115,0.46948913
1.0,0.4551208677070756,9,0.54919356,0.50581115
1.0,0.5742348432540894,9,0.51508331,0.55871081
1.0,0.474767738227491,5,0.61777776,0.56129807
1.0,0.5106317521272313,9,0.49954832,0.54273808
1.0,0.4530062711076118,9,0.45307168,0.51659805
1.0,0.5071478993183113,5,0.55165768,0.5590921
1.0,0.4045490423838298,9,0.69491524,0.44300893
2.0,0.7081628814836088,4,0.49538699,0.7276845000000001
1.0,0.5458534792301692,9,0.53432548,0.52758235
1.0,0.676183116915251,5,0.53998244,0.6590366999999999
1.0,0.6341748806633347,5,0.57645231,0.58030242
1.0,0.6147291149170033,5,0.52195764,0.57213718
1.0,0.5037988410093457,9,0.52099884,0.52411622
1.0,0.6209348951275354,9,0.46669173,0.57497627
1.0,0.5223009069301056,9,0.56672597,0.53189462
2.0,0.6129521759885511,6,0.53796095,0.53534621
1.0,0.4202367424170838,9,0.61865115,0.41925234
1.0,0.4735004137270773,9,0.53519875,0.49034858
1.0,0.5316138324787688,9,0.53408265,0.51877701
1.0,0.5000976149866064,9,0.5529179,0.5113337
1.0,0.5118965680644078,7,0.52875698,0.50316483
1.0,0.5243227820929857,9,0.33560708,0.6088661
1.0,0.4712015887101491,9,0.17272727,0.606938
1.0,0.4579487184309932,9,0.53090483,0.49514109
1.0,0.6207176371238369,5,0.57694775,0.62881583
2.0,0.6397804901569705,6,0.55822784,0.5552417
1.0,0.5536642074584961,9,0.595186,0.52131164
2.0,0.6359982490539551,6,0.67398119,0.55346179
3.0,0.3886357929086548,11,0.7270115,0.48324692
2.0,0.5993150855467572,6,0.62369341,0.5897404
1.0,0.5735248242527985,9,0.56198347,0.49522403
1.0,0.5506117814327043,7,0.50260937,0.49789828
1.0,0.5040553819674712,5,0.49759614,0.57048225
1.0,0.4835221577295292,5,0.60027206,0.54535627
2.0,0.8151038816436329,2,0.53292179,0.75383383
2.0,0.6253856548051423,6,0.41703814,0.64342469
1.0,0.5682344534972353,9,0.45190758,0.53244835
2.0,0.6343194769559272,6,0.24420677,0.69541419
2.0,0.5959782733671203,6,0.98280096,0.64147246
2.0,0.5473784743976261,6,0.69615835,0.63001156
2.0,0.5068727251009892,6,0.59517765,0.52146602
2.0,0.4949783782164257,6,0.50814331,0.48793590000000003
1.0,0.6521013633567753,9,0.50083506,0.5013966
1.0,0.7168905206720948,5,0.62697619,0.62285012
1.0,0.5813166943448917,9,0.4703522,0.54581362
2.0,0.763926195808163,2,0.57048684,0.58647269
2.0,0.7140652401928315,2,0.58859646,0.64965373
1.0,0.60723817948474,9,0.50088298,0.54898763
1.0,0.451326022748752,9,0.54183412,0.56336993
1.0,0.3920404751922536,9,0.64252979,0.43961042
2.0,0.6701751310437986,6,0.604119,0.62088978
2.0,0.5731678931792733,6,0.70726913,0.58021247
2.0,0.6819737156232198,6,0.49284577,0.75820947
1.0,0.6658867340431548,5,0.55466825,0.62383282
2.0,0.7234476829760078,6,0.5192802,0.65606284
1.0,0.6524252973501603,9,0.49213341,0.58577436
1.0,0.3380576868851979,9,0.64201182,0.41198844
2.0,0.6740015149116516,6,0.60557187,0.5893175
2.0,0.6670244393399601,6,0.50622773,0.5801208000000001
1.0,0.5305716515048226,9,0.5324958000000001,0.5198282
2.0,0.6883196830749512,6,0.66200465,0.59802622
1.0,0.4843000141540728,5,0.48451731,0.55728662
1.0,0.6521587251542088,5,0.51569456,0.64380044
1.0,0.5269770156784156,7,0.4916237,0.52721184
1.0,0.4651582699000871,7,0.29280096,0.54970789
1.0,0.6138888824517069,5,0.58188081,0.64451998
2.0,0.5449106402340389,6,0.42619047,0.55289894
2.0,0.6178482278595949,6,0.5541299,0.57909477
3.0,0.4081475337346395,12,0.93809521,0.35665533
1.0,0.5769409072776616,7,0.52808988,0.52232724
1.0,0.5624238134402653,9,0.50099182,0.52195871
2.0,0.5905995515790835,6,0.59393609,0.5457135999999999
1.0,0.5954809048154333,9,0.53723723,0.55272979
1.0,0.4181633403730116,9,0.55125725,0.42377546
1.0,0.3699605315560544,9,0.63606822,0.46081981
1.0,0.573782324536777,5,0.41577825,0.66225898
1.0,0.6920748823409798,5,0.47778365,0.66390646
2.0,0.3953364094098409,9,0.18471338,0.39758608
1.0,0.460018530058586,9,0.5259366,0.45229918
2.0,0.6146775881449381,8,0.71774191,0.59690553
2.0,0.5216826399167379,8,0.44791666,0.59861755
2.0,0.6601410656434419,6,0.61349261,0.6223320999999999
2.0,0.6296233534812927,6,0.55462188,0.61120933
2.0,0.6316380894061216,6,0.7474227,0.56903577
2.0,0.6216188112001739,8,0.85842699,0.56929171
2.0,0.4264960290229583,6,0.76923078,0.58799863
1.0,0.5373903646570358,9,0.47487965,0.52407372
2.0,0.5578055640416486,8,0.51071429,0.47246662
1.0,0.4944006594368928,9,0.50168276,0.49327493
3.0,0.3219301402568817,12,0.91884059,0.46437594
2.0,0.5537700705046724,6,0.59507388,0.7052319
2.0,0.6985521841711069,6,0.62100184,0.6578516999999999
2.0,0.7006507515907288,6,0.53648067,0.64369875
2.0,0.6604812006155649,6,0.62083334,0.65049332
2.0,0.3536566495895386,6,0.70738637,0.52414745
2.0,0.6533132791519165,6,0.65927976,0.56711233
1.0,0.522468329827884,7,0.53040946,0.51016808
1.0,0.5737684021273726,9,0.45484889,0.52902561
1.0,0.4630875720940962,9,0.58783782,0.50259739
1.0,0.4673149797322151,9,0.56021571,0.49467289
2.0,0.5251640768194579,6,0.34929404,0.63168681
1.0,0.5641400592812754,9,0.47693399,0.53543574
1.0,0.4282474666744148,9,0.49638699999999997,0.51164383
1.0,0.4495172784213097,9,0.58387095,0.47471395
1.0,0.3725963784673343,9,0.58019167,0.47762173
1.0,0.428639909199306,9,0.5758241999999999,0.46864706
1.0,0.4634940913019254,9,0.58914727,0.48544586
3.0,0.6277246673901876,12,0.92290747,0.36896756
2.0,0.5648450778905677,8,0.29100528,0.55502635
1.0,0.4195921203557481,9,0.56680852,0.49451345
1.0,0.5672393322427332,9,0.47952414,0.49298882
1.0,0.5144898404803457,7,0.5,0.47458738
1.0,0.5718077414348711,5,0.26344728,0.6134333000000001
1.0,0.4611088236172993,9,0.48249999,0.48278347
1.0,0.6746603912789013,5,0.4670752,0.68118328
1.0,0.4821763696764761,7,0.54960889,0.47860512
2.0,0.7511179648880657,4,0.5942623,0.67307276
2.0,0.5870399276415507,9,0.083916083,0.75828385
1.0,0.5235929875760466,5,0.48232847,0.57537234
2.0,0.6277111371358236,6,0.52123553,0.58538693
2.0,0.690497637559206,6,0.64372468,0.66871095
2.0,0.3259973771959903,6,0.59337348,0.442828
1.0,0.3196003325379788,9,0.66149873,0.41285786
1.0,0.5802035597417413,9,0.51336586,0.52490836
2.0,0.6167032653064819,6,0.59808612,0.55817306
1.0,0.4341323125820893,9,0.56461537,0.43203571
1.0,0.4158022628555209,9,0.60688215,0.47398466
1.0,0.558063441893958,9,0.53583813,0.52260059
1.0,0.5669628081304972,9,0.5158024999999999,0.5366086999999999
1.0,0.5082828859035067,9,0.49713632,0.50012183
3.0,0.4210338671252413,10,0.88720262,0.44293156
1.0,0.4038018031434699,9,0.3978022,0.39674601
3.0,0.4553451484296379,11,0.17073171,0.5307765
3.0,0.4464766009735025,10,0.7704348000000001,0.44264317
1.0,0.4885027220208613,9,0.53345937,0.48238394
1.0,0.5899787836178587,5,0.47997478,0.62245107
2.0,0.5560984335588606,9,0.031460673,0.68865055
3.0,0.4884824679806979,11,0.31776094,0.55390286
2.0,0.7570569349659814,4,0.61979169,0.61444956
3.0,0.5802274346351624,12,0.9691629999999999,0.42055455
3.0,0.4095126723366039,10,0.36789298,0.48436373
3.0,0.3661336203416188,10,0.84807259,0.38755359999999994
3.0,0.2649230261643727,10,0.6572326999999999,0.43789196
1.0,0.6694532809693828,5,0.49891067,0.61578459
2.0,0.7226942828723363,6,0.59933555,0.61900693
2.0,0.6061779731398176,6,0.63269639,0.55001807
1.0,0.4894127745479228,7,0.56162578,0.51485121
2.0,0.8026225416238557,2,0.49638990000000005,0.72083247
1.0,0.5673734012819579,9,0.51378334,0.48580885
1.0,0.6336579482951952,5,0.57711154,0.57309377
3.0,0.5061562559520355,10,0.6540404000000001,0.57454574
3.0,0.5271047751108805,12,0.18202765,0.54114592
1.0,0.5035490989685059,9,0.53719479,0.47580862
1.0,0.4358035723510161,5,0.53512281,0.56640655
1.0,0.4550070563952129,9,0.45405406,0.52594763
2.0,0.6592377231112517,8,0.54695338,0.56262457
2.0,0.7571896439951031,6,0.56723714,0.63992161
1.0,0.5356925569408055,9,0.56135958,0.5602140999999999
2.0,0.8547407346526807,1,0.48085659999999997,0.79054838
3.0,0.3634458581606547,11,0.87591243,0.46353003
2.0,0.8034982107079397,4,0.58185118,0.75701284
1.0,0.4739634441789167,9,0.54211199,0.46892029
1.0,0.7149401634617283,5,0.45901701,0.67134094
2.0,0.6874622503916422,6,0.77188331,0.58884412
1.0,0.4090489553439729,9,0.49352968,0.53467834
1.0,0.5486872238732798,9,0.63206673,0.51182795
2.0,0.6345831471440205,6,0.56542057,0.62109649
1.0,0.5526193082332611,9,0.60109288,0.49117243
2.0,0.7779248193395918,4,0.61958855,0.72772938
1.0,0.5595765529617882,9,0.51343381,0.53939968
1.0,0.6937917581655041,5,0.61562765,0.64459968
1.0,0.6992783859528395,3,0.57483315,0.66132247
1.0,0.5306059922038038,9,0.46768507,0.54583395
2.0,0.7796853184700012,6,0.51323831,0.68854266
2.0,0.6918935577074686,6,0.99604744,0.58720851
1.0,0.4975725334219084,9,0.60353798,0.47021189
1.0,0.4163035765813591,9,0.43622920000000004,0.52779108
2.0,0.6235708594322205,8,0.046052631,0.66618884
1.0,0.4899972164945573,9,0.54503107,0.50989878
1.0,0.6873645018674657,9,0.50149703,0.56123918
1.0,0.5075749360717493,9,0.61456484,0.48933148
1.0,0.4712880908916978,9,0.55882353,0.51453704
2.0,0.7334605915515785,2,0.54603857,0.58394402
3.0,0.5837428518070662,12,0.97520661,0.42271638
2.0,0.6208893067488387,6,0.99315071,0.62314445
2.0,0.7614252704896151,6,0.59295261,0.66598207
1.0,0.3711367150147756,9,0.57619047,0.44738138
2.0,0.7056257327397665,6,0.51862466,0.52438956
1.0,0.4738502204739502,9,0.46900269,0.51181298
2.0,0.7240188971083681,2,0.24807158,0.81823272
1.0,0.5568187622199381,9,0.47619048,0.51331091
1.0,0.6082476777807202,5,0.67198837,0.61554313
2.0,0.7865985014178009,8,0.63157892,0.58517081
2.0,0.8289149819581041,4,0.56793743,0.67339414
2.0,0.7965753293175738,2,0.47732067,0.77382523
1.0,0.3506373949237056,9,0.55255258,0.43759599
1.0,0.6288023392359415,9,0.59583336,0.53655005
1.0,0.648585719231008,5,0.57658643,0.65661794
1.0,0.5420962672680616,9,0.5625,0.5171659000000001
1.0,0.3740208011407118,9,0.66889632,0.43328828
2.0,0.6893128052490927,6,0.55847567,0.67922711
2.0,0.7032158351258228,8,0.45300752,0.5398187
1.0,0.4297423598077711,9,0.47260571,0.53727138
2.0,0.6671119679238405,6,0.53095973,0.65841079
1.0,0.571188767751058,9,0.58762884,0.51545
1.0,0.5093039878633585,9,0.72284645,0.51383305
1.0,0.5517959577058318,9,0.52399826,0.50944072
1.0,0.4821723488634859,9,0.60721064,0.48301929
1.0,0.291412806903923,9,0.6857143,0.43199232
2.0,0.7385203526625919,6,0.61405033,0.64659476
1.0,0.3496711393499556,9,0.3365019,0.47483805
2.0,0.6258911291758219,6,0.43260187,0.6621871
2.0,0.4117538491081373,8,0.65992647,0.52428907
2.0,0.582765611956592,6,0.65960664,0.55001402
1.0,0.3330498349869971,9,0.71259844,0.42094314
2.0,0.6721904100499143,6,0.30209047,0.71245182
1.0,0.6056839862060946,9,0.53320903,0.53177416
2.0,0.724678200006485,6,0.54400003,0.69053715
1.0,0.4968047366781129,9,0.54972374,0.48465884
1.0,0.6389021720769426,9,0.46340057,0.56618881
2.0,0.5697367207665098,6,0.51870322,0.59965312
2.0,0.7363847776921126,6,0.52450472,0.67966741
1.0,0.5251727578877742,7,0.57548475,0.51592159
1.0,0.4662003246532089,9,0.55993432,0.44766638
2.0,0.7304471612965913,4,0.59917015,0.60713106
2.0,0.5664692588892029,6,0.66982621,0.57676411
2.0,0.7360183199246725,2,0.20248447,0.82641542
1.0,0.5137039877708725,9,0.56081736,0.52796125
1.0,0.600938636295711,9,0.50151771,0.54396558
1.0,0.6863751683869189,5,0.54155123,0.67623425
1.0,0.5265565155596099,9,0.59100378,0.45095518
1.0,0.3091782828172048,9,0.60975611,0.47779673
2.0,0.3157871266206105,6,0.59025788,0.47123048
1.0,0.6709152757338882,3,0.54075348,0.71161544
3.0,0.4709044336448617,11,0.5299539000000001,0.51177287
1.0,0.6702172473726292,5,0.60438412,0.6386170999999999
1.0,0.6371690997878712,5,0.58733332,0.64334506
1.0,0.5819815475162721,5,0.63069475,0.58819431
1.0,0.6667183225978158,5,0.60479039,0.69470859
1.0,0.7182683940483595,3,0.64848125,0.69928938
1.0,0.4532921031255963,5,0.61885792,0.59189409
1.0,0.6438490335874101,5,0.60468799,0.6500144
1.0,0.6263573910319505,5,0.55968404,0.64475387
1.0,0.6837308635767526,5,0.54685575,0.57535219
1.0,0.5532367471510988,5,0.39403552,0.5621931
1.0,0.4706719778345708,7,0.39360082,0.53028858
1.0,0.5397577876107819,5,0.2629723,0.59499949
1.0,0.4486847245629798,7,0.40577507,0.52719617
1.0,0.5201042833853424,7,0.39236546,0.55772448
1.0,0.5696192136313613,7,0.44645798,0.59158194
1.0,0.4765459696451824,9,0.53453946,0.5283711
1.0,0.7111982986546945,5,0.13333334,0.82991105
1.0,0.6572262502676194,5,0.44272447,0.68876302
1.0,0.5807170720068578,9,0.45810159999999994,0.55871397
2.0,0.7442770202954611,6,0.56754714,0.71738803
1.0,0.674862490997892,9,0.46219015,0.52542585
2.0,0.5671429304353683,6,0.81325299,0.5557635999999999
1.0,0.6307545600559399,5,0.56382608,0.60756117
2.0,0.696222166220347,6,0.55087209,0.68077397
2.0,0.7355824548348016,6,0.56209153,0.72976446
2.0,0.2956440349419912,8,0.72596157,0.44443831
